Sta node#,distance,timerx(notassociated),timeidle(notassociated),timetx(notassociated),timesleep(notassociated),timecollision(notassociated)
45,105.166,3.18194,(28.3764),22.5997,(26.8608),0.0144,(0.2096),22.5165,(0),0.00509252,(0.234582)
46,61.752,3.15502,(28.431),22.5972,(26.8642),0.03048,(0.1696),22.5125,(0),0.00476656,(0.234377)
47,50.6155,3.3491,(27.9595),23.1516,(25.8886),0.0144,(0.1856),23.2116,(0),0.00490834,(0.233848)
48,98.6069,3.35582,(27.948),23.1542,(25.8856),0.0144,(0.1936),23.2117,(0),0.00490904,(0.230761)
49,178.518,3.0285,(28.567),22.4051,(27.2595),0.01708,(0.264),22.2176,(0),0.00340047,(0.236882)
50,170.837,3.30518,(27.9196),23.1212,(25.918),0.01172,(0.2736),23.2119,(0),0.00490854,(0.233002)
51,69.0848,3.16166,(28.4059),22.5949,(26.8658),0.01272,(0.2032),22.5165,(0),0.00476904,(0.233567)
52,132.676,3.3691,(27.909),23.1593,(25.8847),0.01708,(0.2272),23.1938,(0),0.00491042,(0.234037)
53,164.409,3.1025,(28.3704),22.5807,(26.8799),0.03048,(0.2768),22.5165,(0),0.00372195,(0.23804)
54,178.582,3.05546,(28.5313),22.4107,(27.2529),0.0144,(0.2768),22.2175,(0),0.0034074,(0.23663)
55,180.743,3.10574,(28.3652),22.5829,(26.8762),0.03852,(0.2704),22.5204,(0),0.00372999,(0.23598)
56,133.828,3.19086,(28.2546),22.7488,(26.5959),0.01172,(0.248),22.7112,(0),0.00404801,(0.233996)
57,162.456,3.20494,(28.256),22.756,(26.5884),0.01708,(0.2224),22.7152,(0),0.00404549,(0.235189)
58,195.408,3.26814,(28.0241),22.9445,(26.2096),0.01708,(0.2864),23.0101,(0),0.00490307,(0.234266)
59,145.814,3.12826,(28.3811),22.585,(26.8752),0.01708,(0.2544),22.5204,(0),0.00372656,(0.233872)
60,98.6626,3.37606,(27.8341),23.1414,(25.865),0.0144,(0.2192),23.3101,(0),0.00539912,(0.233596)
61,113.467,3.27722,(28.0722),22.9528,(26.2006),0.03316,(0.2096),23.0141,(0),0.00624808,(0.233284)
62,153.477,3.37098,(27.8816),23.1591,(25.8805),0.01708,(0.2448),23.2079,(0),0.00506868,(0.232109)
63,84.267,3.01742,(28.6427),22.4026,(27.263),0.02512,(0.1968),22.2135,(0),0.00340175,(0.234551)
64,17.8893,3.07142,(28.642),22.497,(27.2521),0.0144,(0.1616),22.1236,(0),0.00340361,(0.233687)
65,73.3252,3.06694,(28.6173),22.4141,(27.2512),0.0144,(0.1808),22.2136,(0),0.00340514,(0.23732)
66,103.262,3.04954,(28.5658),22.3892,(27.2445),0.0144,(0.2064),22.2884,(0),0.00340576,(0.237486)
67,157.584,3.17878,(28.2378),22.7463,(26.5979),0.01708,(0.2704),22.7112,(0),0.00405187,(0.235577)
68,133.131,3.06774,(28.5417),22.4096,(27.241),0.0144,(0.216),22.2676,(0),0.00340573,(0.237674)
69,151.836,3.20714,(28.2104),22.7595,(26.5848),0.03048,(0.256),22.7112,(0),0.00404978,(0.23543)
70,164.27,3.33362,(27.9152),23.1196,(25.895),0.0144,(0.256),23.2286,(0),0.00491087,(0.231845)
71,163.368,3.31134,(27.9974),22.9564,(26.1983),0.01708,(0.2768),23.0056,(0),0.00491053,(0.231246)
72,170.233,3.3673,(27.8206),23.1057,(25.8686),0.01708,(0.248),23.334,(0),0.00523724,(0.232671)
73,85.2558,3.24846,(28.08),22.9076,(26.2044),0.04388,(0.2144),23.0635,(0),0.00490608,(0.231908)
74,173.4,3.18354,(28.2336),22.7507,(26.5986),0.0144,(0.2768),22.7019,(0),0.00404857,(0.235453)
75,118.794,3.13506,(28.3359),22.5834,(26.8565),0.0144,(0.224),22.6108,(0),0.00388278,(0.23519)
76,187.909,3.18774,(28.2402),22.7332,(26.5969),0.0144,(0.264),22.7238,(0),0.004051,(0.234911)
77,180.813,3.19134,(28.2391),22.7526,(26.5916),0.02244,(0.2512),22.7112,(0),0.00405144,(0.235655)
78,173.564,3.30622,(28),22.9102,(26.1999),0.01172,(0.2784),23.0532,(0),0.00491023,(0.234582)
79,38.0552,3.15702,(28.3907),22.5876,(26.8524),0.0144,(0.1472),22.6108,(0),0.00404783,(0.234879)
80,122.46,3.36222,(27.8538),23.0912,(25.8689),0.01976,(0.2192),23.3482,(0),0.0052336,(0.230569)
81,175.299,3.10778,(28.2944),22.5839,(26.8568),0.03584,(0.2736),22.6105,(0),0.00372781,(0.232638)
82,164.661,3.28106,(28.0475),22.9188,(26.2093),0.0144,(0.2608),23.0278,(0),0.00526665,(0.234167)
83,129.379,3.18154,(28.2133),22.7441,(26.5771),0.01172,(0.2224),22.8097,(0),0.00420484,(0.23496)
84,130.543,3.0965,(28.5113),22.3977,(27.2338),0.0144,(0.2176),22.2871,(0),0.00356203,(0.23718)
85,81.6535,3.31518,(28.0678),22.9566,(26.1974),0.0144,(0.1984),23.0103,(0),0.0049099,(0.234176)
86,176.295,3.23102,(28.2177),22.7912,(26.5831),0.01172,(0.2432),22.6808,(0),0.00404435,(0.236399)
87,132.666,3.1837,(28.2692),22.747,(26.5975),0.0144,(0.24),22.7112,(0),0.00404883,(0.232128)
88,189.749,3.21578,(28.209),22.7167,(26.5867),0.01708,(0.2656),22.7499,(0),0.00405101,(0.234276)
89,115.172,3.2137,(28.1924),22.7534,(26.5675),0.01172,(0.2144),22.8098,(0),0.00474289,(0.231376)
90,188.646,3.05718,(28.5474),22.5062,(27.2543),0.0144,(0.2656),22.1143,(0),0.00340036,(0.236251)
91,190.211,3.0683,(28.5017),22.3706,(27.2389),0.02244,(0.2496),22.3074,(0),0.00340794,(0.236665)
92,189.207,3.06382,(28.498),22.441,(27.2437),0.0144,(0.272),22.2251,(0),0.00340474,(0.237724)
93,146.747,3.17394,(28.2624),22.7431,(26.6019),0.0144,(0.2592),22.707,(0),0.00404646,(0.233152)
94,189.515,3.07438,(28.4905),22.4721,(27.2418),0.01708,(0.2688),22.193,(0),0.0034019,(0.238075)
95,147.589,3.1717,(28.2528),22.742,(26.6026),0.0144,(0.2688),22.7072,(0),0.00405113,(0.235545)
96,53.0245,3.28062,(28.1295),23.027,(26.2081),0.0144,(0.1728),22.9292,(0),0.00490529,(0.232647)
97,193.761,3.1255,(28.3633),22.5834,(26.8792),0.01708,(0.2832),22.507,(0),0.00372471,(0.236741)
98,46.6392,3.16102,(28.2657),22.8598,(26.5776),0.03048,(0.1744),22.6933,(0),0.00404889,(0.232774)
